2023-04-19 11:37:53,494:INFO:Row: ['uniform', '1000', '0', '28.77443105'], Mean: 14.425891212958177, Standard deviation: 8.265355383213688, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,043:INFO:Row: ['normal', '100000', '75.19473274', '41.11683827'], Mean: 75.29786168565501, Standard deviation: 41.2073257161187, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,043:INFO:Row: ['normal', '10000', '62.7222396', '28.08591206'], Mean: 62.971313757965326, Standard deviation: 28.217297716869464, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,043:INFO:Row: ['poisson', '1000', '52', ''], Mean: 51.882, Standard deviation: 6.971805791902124, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,043:INFO:Row: ['uniform', '100000', '0', '19.11793338'], Mean: 9.56518087843694, Standard deviation: 5.533166185937359, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,043:INFO:Row: ['normal', '1000', '47.38664225', '14.56336352'], Mean: 47.92103489667013, Standard deviation: 14.815347199511681, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,043:INFO:Row: ['poisson', '10000', '28', ''], Mean: 27.9777, Standard deviation: 5.26378216779532, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,043:INFO:Row: ['poisson', '1000', '80', ''], Mean: 79.511, Standard deviation: 9.05714519040078, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,043:INFO:Row: ['normal', '1000', '7.547386939', '48.10613574'], Mean: 6.950163660907771, Standard deviation: 49.84084266797422, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,043:INFO:Row: ['binomial', '100000', '447', '0.305554826'], Mean: 136.57025, Standard deviation: 9.72543289203622, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,058:INFO:Row: ['normal', '100000', '93.01325612', '0.168900336'], Mean: 93.01339755323079, Standard deviation: 0.16938844916816187, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,058:INFO:Row: ['uniform', '1000', '0', '27.72863825'], Mean: 14.18166645540865, Standard deviation: 7.875401203735677, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,058:INFO:Row: ['normal', '10000', '33.78942829', '45.22515484'], Mean: 34.22177567453969, Standard deviation: 45.35739142153387, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,058:INFO:Row: ['normal', '10000', '25.51917519', '15.65815294'], Mean: 25.673627374647143, Standard deviation: 15.685826145205208, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,058:INFO:Row: ['weibull', '1000', '0.201768574', ''], Mean: 95.54154789763722, Standard deviation: 924.3851740840156, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,058:INFO:Row: ['normal', '10000', '65.39175959', '7.637831584'], Mean: 65.32254779480918, Standard deviation: 7.623232890083439, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,058:INFO:Row: ['poisson', '100000', '63', ''], Mean: 63.01426, Standard deviation: 7.926883161268368, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,058:INFO:Row: ['poisson', '100000', '6', ''], Mean: 5.99012, Standard deviation: 2.449849461824134, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,075:INFO:Row: ['normal', '100000', '0.642759378', '9.785051718'], Mean: 0.6417247861381618, Standard deviation: 9.751722023789863, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,077:INFO:Row: ['binomial', '100000', '77', '0.670705967'], Mean: 51.62437, Standard deviation: 4.137643303028912, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,077:INFO:Row: ['poisson', '10000', '87', ''], Mean: 86.9459, Standard deviation: 9.322873655155902, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,077:INFO:Row: ['weibull', '1000', '0.328183578', ''], Mean: 6.877772594871837, Standard deviation: 27.983471004982206, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,077:INFO:Row: ['binomial', '1000', '817', '0.661770679'], Mean: 540.832, Standard deviation: 13.696195676172271, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,093:INFO:Row: ['binomial', '100000', '362', '0.252465949'], Mean: 91.41883, Standard deviation: 8.268282253956986, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,093:INFO:Row: ['binomial', '1000', '765', '0.787079411'], Mean: 602.038, Standard deviation: 11.370160772829907, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,093:INFO:Row: ['binomial', '100000', '129', '0.73797129'], Mean: 95.2119, Standard deviation: 4.980128350755631, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,109:INFO:Row: ['poisson', '100000', '1', ''], Mean: 0.99843, Standard deviation: 1.0001237598917447, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,109:INFO:Row: ['uniform', '10000', '0', '45.19971428'], Mean: 22.316858724197843, Standard deviation: 12.89728867320097, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,109:INFO:Row: ['poisson', '100000', '81', ''], Mean: 80.97728, Standard deviation: 8.981189442473642, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,109:INFO:Row: ['binomial', '1000', '524', '0.931554948'], Mean: 488.366, Standard deviation: 5.642166605126085, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,109:INFO:Row: ['normal', '100000', '52.39185586', '5.657998778'], Mean: 52.37092860383878, Standard deviation: 5.631531866696283, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,125:INFO:Row: ['binomial', '1000', '71', '0.426134755'], Mean: 30.276, Standard deviation: 4.1431659392305304, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,125:INFO:Row: ['poisson', '1000', '65', ''], Mean: 64.85, Standard deviation: 7.972421213157268, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,125:INFO:Row: ['binomial', '100000', '885', '0.030783596'], Mean: 27.25624, Standard deviation: 5.1386263789460305, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,125:INFO:Row: ['poisson', '10000', '62', ''], Mean: 61.9091, Standard deviation: 7.84372597621819, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,125:INFO:Row: ['binomial', '10000', '807', '0.514802642'], Mean: 415.632, Standard deviation: 14.097651435611535, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,125:INFO:Row: ['binomial', '10000', '877', '0.853423338'], Mean: 748.5737, Standard deviation: 10.524493731766862, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,140:INFO:Row: ['poisson', '100000', '31', ''], Mean: 31.00278, Standard deviation: 5.567361338336143, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,140:INFO:Row: ['weibull', '100000', '0.557626404', ''], Mean: 1.6581338514119672, Standard deviation: 3.226597887531819, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,140:INFO:Row: ['binomial', '10000', '535', '0.822846805'], Mean: 440.1623, Standard deviation: 8.700296472534715, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,140:INFO:Row: ['weibull', '1000', '0.955741576', ''], Mean: 1.0400683157571613, Standard deviation: 1.1144720428597725, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,156:INFO:Row: ['normal', '10000', '81.64648328', '38.7695409'], Mean: 81.69532993495191, Standard deviation: 38.58077686467799, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,156:INFO:Row: ['binomial', '100000', '102', '0.448164146'], Mean: 45.72912, Standard deviation: 5.01878312199282, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,156:INFO:Row: ['normal', '10000', '64.49968272', '20.99726233'], Mean: 64.163760176659, Standard deviation: 20.580191600653485, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,156:INFO:Row: ['poisson', '1000', '52', ''], Mean: 51.716, Standard deviation: 7.035008457706359, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,156:INFO:Row: ['normal', '100000', '51.73776426', '46.99492323'], Mean: 51.822682973559516, Standard deviation: 46.96864149546146, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,156:INFO:Row: ['weibull', '10000', '0.612492754', ''], Mean: 1.4869904302167198, Standard deviation: 2.5256973492174155, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,156:INFO:Row: ['poisson', '10000', '51', ''], Mean: 50.9868, Standard deviation: 7.136415469968099, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,177:INFO:Row: ['poisson', '100000', '7', ''], Mean: 6.99523, Standard deviation: 2.647222553375519, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,177:INFO:Row: ['weibull', '100000', '0.242988017', ''], Mean: 28.264261572782775, Standard deviation: 230.62931214323427, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,177:INFO:Row: ['uniform', '10000', '0', '11.67441422'], Mean: 5.832686240159471, Standard deviation: 3.374597727425816, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,177:INFO:Row: ['binomial', '1000', '301', '0.019769887'], Mean: 5.969, Standard deviation: 2.487978898624343, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,177:INFO:Row: ['weibull', '1000', '0.62334083', ''], Mean: 1.4523698389263393, Standard deviation: 2.385339405920976, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,177:INFO:Row: ['poisson', '10000', '87', ''], Mean: 86.9616, Standard deviation: 9.259877182770838, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,177:INFO:Row: ['normal', '10000', '46.73636071', '44.97899643'], Mean: 46.73357648271722, Standard deviation: 45.02487078047921, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,177:INFO:Row: ['uniform', '10000', '0', '26.28917342'], Mean: 13.063455420764685, Standard deviation: 7.5593396498502745, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,177:INFO:Row: ['binomial', '100000', '208', '0.544676148'], Mean: 113.28308, Standard deviation: 7.161755770312194, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,193:INFO:Row: ['binomial', '10000', '838', '0.276634285'], Mean: 231.9062, Standard deviation: 12.973989423457997, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,193:INFO:Row: ['poisson', '1000', '18', ''], Mean: 18.102, Standard deviation: 4.307852829426743, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,193:INFO:Row: ['weibull', '100000', '0.856760954', ''], Mean: 1.0828267106435523, Standard deviation: 1.275129264018741, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,193:INFO:Row: ['normal', '100000', '98.99218355', '26.01719422'], Mean: 99.00224966665138, Standard deviation: 26.008991233606736, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,193:INFO:Row: ['poisson', '10000', '16', ''], Mean: 16.0912, Standard deviation: 4.020632109507161, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,193:INFO:Row: ['normal', '10000', '98.90321833', '37.38714272'], Mean: 99.35824832258955, Standard deviation: 37.71219999984785, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,193:INFO:Row: ['uniform', '1000', '0', '41.96804517'], Mean: 20.99776530825813, Standard deviation: 12.037442227979506, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,193:INFO:Row: ['poisson', '1000', '95', ''], Mean: 95.38, Standard deviation: 9.501768256487841, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,193:INFO:Row: ['uniform', '100000', '0', '38.03061189'], Mean: 18.996707268586498, Standard deviation: 10.984447580310988, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,193:INFO:Row: ['uniform', '1000', '0', '38.28531066'], Mean: 19.506804750493487, Standard deviation: 10.949941932660831, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,193:INFO:Row: ['uniform', '1000', '0', '41.11176453'], Mean: 20.974991386406224, Standard deviation: 11.637147964113236, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,193:INFO:Row: ['normal', '1000', '8.491405655', '4.478883549'], Mean: 8.312985225700986, Standard deviation: 4.489290900250805, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,193:INFO:Row: ['uniform', '1000', '0', '13.06676436'], Mean: 6.396956408781491, Standard deviation: 3.7043425016334357, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,209:INFO:Row: ['weibull', '100000', '0.25934728', ''], Mean: 19.780513660344866, Standard deviation: 138.9857720935819, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,209:INFO:Row: ['binomial', '10000', '87', '0.662277599'], Mean: 57.5445, Standard deviation: 4.435247428272746, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,209:INFO:Row: ['weibull', '10000', '0.671327729', ''], Mean: 1.315825969355635, Standard deviation: 2.0649889305507196, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,224:INFO:Row: ['poisson', '100000', '72', ''], Mean: 72.0103, Standard deviation: 8.472392454909063, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,224:INFO:Row: ['poisson', '100000', '79', ''], Mean: 78.98779, Standard deviation: 8.91755240612019, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,224:INFO:Row: ['poisson', '1000', '72', ''], Mean: 71.943, Standard deviation: 8.832652546092822, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,224:INFO:Row: ['uniform', '100000', '0', '3.452338872'], Mean: 1.7273939748158076, Standard deviation: 0.9974889914183235, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,241:INFO:Row: ['binomial', '1000', '134', '0.150535402'], Mean: 20.09, Standard deviation: 3.9864645991153616, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,241:INFO:Row: ['binomial', '1000', '809', '0.079397481'], Mean: 64.017, Standard deviation: 7.858034805216887, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,241:INFO:Row: ['poisson', '100000', '20', ''], Mean: 20.03197, Standard deviation: 4.495033694990505, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,241:INFO:Row: ['uniform', '1000', '0', '33.0125188'], Mean: 16.74135449437849, Standard deviation: 9.68106860813382, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,241:INFO:Row: ['normal', '1000', '78.59630455', '32.28758862'], Mean: 78.67285322636799, Standard deviation: 32.04355444494433, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,241:INFO:Row: ['binomial', '100000', '25', '0.483715686'], Mean: 12.09246, Standard deviation: 2.496776151039576, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,241:INFO:Row: ['uniform', '100000', '0', '24.13451469'], Mean: 12.072942626063918, Standard deviation: 6.954319134346981, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,257:INFO:Row: ['binomial', '1000', '5', '0.621225213'], Mean: 3.104, Standard deviation: 1.084981105826272, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,258:INFO:Row: ['binomial', '100000', '284', '0.29101789'], Mean: 82.65049, Standard deviation: 7.647655376643223, Time elapsed: 0.016422 seconds
2023-04-19 11:38:04,273:INFO:Row: ['uniform', '1000', '0', '42.41287752'], Mean: 21.3903642863504, Standard deviation: 12.17430274654617, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,273:INFO:Row: ['normal', '1000', '4.632744293', '15.41092647'], Mean: 4.886869449294511, Standard deviation: 15.350214466805221, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,273:INFO:Row: ['binomial', '100000', '144', '0.085230868'], Mean: 12.24861, Standard deviation: 3.3462401390067633, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,273:INFO:Row: ['poisson', '1000', '1', ''], Mean: 0.993, Standard deviation: 1.0054605909731122, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,277:INFO:Row: ['weibull', '10000', '0.375317844', ''], Mean: 4.116656983902299, Standard deviation: 14.400520891208584, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,277:INFO:Row: ['normal', '10000', '43.71310746', '27.39124502'], Mean: 43.5405812826204, Standard deviation: 27.47846292643868, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,277:INFO:Row: ['normal', '1000', '24.82613963', '12.83691173'], Mean: 24.970965280948064, Standard deviation: 12.892941184022215, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,277:INFO:Row: ['uniform', '1000', '0', '10.67822003'], Mean: 5.308984008561734, Standard deviation: 3.1073653386824107, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,277:INFO:Row: ['uniform', '100000', '0', '40.83907267'], Mean: 20.35105456495386, Standard deviation: 11.768568240294627, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,277:INFO:Row: ['uniform', '100000', '0', '11.82740031'], Mean: 5.919155753706598, Standard deviation: 3.4127445403459418, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,277:INFO:Row: ['binomial', '10000', '612', '0.070154553'], Mean: 42.9833, Standard deviation: 6.383605651197448, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,277:INFO:Row: ['poisson', '1000', '30', ''], Mean: 30.218, Standard deviation: 5.56115779312186, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,277:INFO:Row: ['uniform', '1000', '0', '17.46939647'], Mean: 8.841157484613257, Standard deviation: 5.007051747540387, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,277:INFO:Row: ['uniform', '1000', '0', '6.289443851'], Mean: 3.136043235992334, Standard deviation: 1.8472257246921342, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,277:INFO:Row: ['uniform', '100000', '0', '17.86465389'], Mean: 8.966136496314032, Standard deviation: 5.1657811509696385, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,293:INFO:Row: ['binomial', '1000', '42', '0.046791855'], Mean: 1.963, Standard deviation: 1.3272644800490971, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,293:INFO:Row: ['normal', '100000', '74.00112844', '32.79447964'], Mean: 74.01470373329603, Standard deviation: 32.80900806445188, Time elapsed: 0.015838 seconds
2023-04-19 11:38:04,293:INFO:Row: ['normal', '1000', '35.64199027', '7.700254652'], Mean: 35.69510121596987, Standard deviation: 7.598115002316041, Time elapsed: 0.000098 seconds
2023-04-19 11:38:04,293:INFO:Row: ['weibull', '10000', '0.890192252', ''], Mean: 1.050001783897127, Standard deviation: 1.1906122459738353, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,309:INFO:Row: ['binomial', '1000', '414', '0.554668888'], Mean: 229.391, Standard deviation: 10.207747988660378, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,309:INFO:Row: ['binomial', '100000', '337', '0.085816854'], Mean: 28.93422, Standard deviation: 5.1423489760614265, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,325:INFO:Row: ['binomial', '100000', '50', '0.408370174'], Mean: 20.40853, Standard deviation: 3.4704716162360416, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,325:INFO:Row: ['normal', '1000', '54.9174078', '39.0503251'], Mean: 55.416900255918776, Standard deviation: 39.037736531337046, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,325:INFO:Row: ['poisson', '10000', '49', ''], Mean: 48.9646, Standard deviation: 7.077651223393253, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,325:INFO:Row: ['uniform', '100000', '0', '16.2314481'], Mean: 8.105860897092507, Standard deviation: 4.689008868776773, Time elapsed: 0.000000 seconds
2023-04-19 11:38:04,325:INFO:Row: ['uniform', '1000', '0', '14.5568582'], Mean: 7.207519201677924, Standard deviation: 4.132565062859264, Time elapsed: 0.000000 seconds
